Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
163.79318308876253,0.030972467295035354,0.1495764311496386,0.9204779796847553,0.00026436827641178036,1.0866491575140635,0.08885549647244957,3.886369886481306e-05
164.6080745469156,0.030973945444915975,0.14990989966604384,0.92253011065157,0.0002643754979154368,1.0890717536384815,0.08898543797305253,3.895034232797677e-05
165.42296600506864,0.03097529873695458,0.15022734622257192,0.9244836441244819,0.00026438186155646484,1.0913779527539031,0.08910908190409639,3.9032822885132486e-05
166.23785746322167,0.030976537884996155,0.15052942361768926,0.9263425973581403,0.0002643874555284939,1.0935724973381244,0.08922669053353036,3.911131014965321e-05
167.05274892137473,0.0309776727050316,0.15081676711981648,0.9281108797290956,0.00026439235990684956,1.095660002515926,0.0893385184705445,3.918596918016757e-05
167.86764037952778,0.030978712185055532,0.15108999416471672,0.9297922908735569,0.000264396647309233,1.0976449538606483,0.08944481261951824,3.9256960401933536e-05
168.6825318376808,0.030979664550301635,0.15134970414092452,0.9313905193669446,0.00026440038351204057,1.0995317058353655,0.08954581216321697,3.932443955108804e-05
169.49742329583387,0.03098053732405504,0.15159647825596062,0.9329091419005884,0.0002644036280241982,1.1013244808209544,0.08964174857264214,3.938855763988482e-05
170.31231475398693,0.030981337384240797,0.1518308794763515,0.934351622912614,0.00026440643462039253,1.1030273686803507,0.08973284564104791,3.944946094111221e-05
171.12720621213998,0.030982071015996968,0.15205345253477207,0.9357213146319013,0.0002644088518356547,1.1046443268104376,0.08981931953976069,3.950729098994665e-05
171.942097670293,0.030982743960441938,0.15226472399794105,0.9370214574959012,0.00026441092342332345,1.1061791806352919,0.08990137889355822,3.956218460159532e-05
172.75698912844607,0.030983361459844254,0.15246520238921712,0.9382551809050834,0.0002644126887783629,1.1076356244968293,0.08997922487348783,3.961427390314881e-05
173.57188058659912,0.030983928299401407,0.15265537836017753,0.9394255042788118,0.0002644141833280271,1.1090172229012973,0.0900530513051308,3.9663686378161816e-05
174.38677204475215,0.030984448845830785,0.15283572490578543,0.9405353383794612,0.00026441543889182576,1.110327412082427,0.09012304479043742,3.9710544922559195e-05
175.2016635029052,0.03098492708297094,0.15300669761808552,0.9415874868736376,0.00026441648401271024,1.1115695018444953,0.0901893848413876,3.9754967910551905e-05
176.01655496105826,0.030985366644584483,0.15316873497368946,0.9425846481013298,0.0002644173442613268,1.1127466776508599,0.09025224402383956,3.9797069269333066e-05
176.8314464192113,0.030985770844548472,0.1533222586506354,0.9435294170258328,0.00026441804251514347,1.1138620029258954,0.09031178811005768,3.983695856140655e-05
177.64633787736435,0.03098614270460979,0.153467673870516,0.9444242873391678,0.0002644185992141675,1.1149184215404966,0.09036817623851606,3.987474107347988e-05
178.4612293355174,0.030986484979873656,0.15360536976207184,0.9452716536995986,0.00026441903259489673,1.1159187604535283,0.09042156107968125,3.991051791093504e-05
179.27612079367043,0.030986800182190972,0.15373571974273875,0.9460738140796359,0.0002644193589041168,1.1168657324837086,0.09047208900658957,3.994438609696363e-05
180.09101225182349,0.030987090601593385,0.153859081914919,0.9468329722046468,0.0002644195925939801,1.1177619391884515,0.09051990026912674,3.997643867552884e-05
180.90590370997654,0.030987358325924474,0.15397579947401163,0.9475512400638336,0.00026441974649983374,1.1186098738281505,0.09056512917101453,4.0006764817381345e-05
181.72079516812957,0.030987605258802127,0.1540862011254943,0.9482306404769126,0.00026441983200209786,1.1194119243962037,0.09060790424859975,4.0035449928427217e-05
182.53568662628263,0.03098783313604148,0.15419060150859068,0.9488731097013193,0.00026441985917346306,1.1201703766968976,0.0906483484506271,4.0062575759808825e-05
183.35057808443568,0.030988043540658844,0.1542893016242842,0.9494805000661611,0.0002644198369125812,1.120887417454856,0.09068657931825189,4.0088220519111834e-05
184.16546954258874,0.030988237916569933,0.1543825892656574,0.9500545826204797,0.0002644197730653464,1.1215651374413862,0.09072270916463217,4.011245898217901e-05
184.98036100074177,0.030988417581086287,0.15447073944873424,0.950597049784613,0.00026441967453479825,1.1222055346044841,0.09075684525350079,4.013536260505357e-05
185.79525245889482,0.03098858373631011,0.15455401484219744,0.9511095179946304,0.0002644195473806038,1.1228105171906606,0.09078908997619146,4.015699963563074e-05
186.61014391704788,0.030988737479517414,0.15463266619452398,0.9515935303308791,0.0002644193969090032,1.123381906848011,0.09081954102664999,4.017743522463779e-05
187.4250353752009,0.030988879812613942,0.15470693275725067,0.9520505591227209,0.0002644192277540497,1.1239214417011798,0.09084829157401893,4.019673153560979e-05
188.23992683335396,0.030989011650743078,0.15477704270323292,0.95248200852245,0.0002644190439508976,1.1244307793899384,0.09087543043243643,4.0214947853562665e-05
189.05481829150702,0.030989133830117897,0.1548432135388999,0.95288921704227,0.00026441884900185844,1.1249115000641543,0.09090104222774018,4.023214069210832e-05
189.86970974966005,0.030989247115144225,0.15490565250964183,0.9532734600490059,0.000264418645935859,1.1253651093288677,0.09092520756081073,4.024836389878405e-05
190.6846012078131,0.030989352204896084,0.15496455699758535,0.9536359522119718,0.0002644184373619121,1.1257930411340666,0.09094800316732735,4.026366875840398e-05
191.49949266596616,0.030989449739001584,0.15502011491111928,0.9539778499000753,0.00026441822551714867,1.1261966606045295,0.09096950207375257,4.0278104094269116e-05
192.3143841241192,0.030989540302989796,0.15507250506564096,0.9543002535248879,0.0002644180123099075,1.1265772668058878,0.09098977374939013,4.02917163670928e-05
193.12927558227224,0.030989624433147598,0.15512189755507927,0.9546042098269606,0.00026441779935836365,1.1269360954436796,0.09100888425439578,4.0304549771533276e-05
193.9441670404253,0.030989702620930627,0.15516845411383684,0.9548907141031806,0.00026441758802510075,1.1272743214928074,0.09102689638364729,4.031664633023463e-05
194.75905849857836,0.03098977531696778,0.15521232846887226,0.9551607123734447,0.00026441737944802994,1.1275930617553531,0.09104386980640589,4.0328045985306374e-05
195.57394995673138,0.03098984293469706,0.15525366668170637,0.955415103485337,0.0002644171745680028,1.1278933773452076,0.09105986120172503,4.0338786687186055e-05
196.38884141488444,0.030989905853665605,0.15529260748020787,0.9556547411558991,0.0002644169741534414,1.1281762760984333,0.09107492438958316,4.034890448084428e-05
197.2037328730375,0.03098996442252588,0.1553292825800585,0.9558804359498952,0.00026441677882228353,1.128442714908664,0.09108911045773346,4.035843358931047e-05
198.01862433119052,0.030990018961754004,0.15536381699585808,0.9560929571943206,0.00026441658906150217,1.1286936019872313,0.09110246788428361,4.03674064945054e-05
198.83351578934358,0.03099006976611866,0.15539632934186828,0.9562930348291452,0.00026441640524445606,1.1289297990480172,0.09111504265603243,4.037585401538172e-05
199.64840724749664,0.03099011710692185,0.15542693212243508,0.9564813611945504,0.0002644162276462798,1.1291521234173356,0.09112687838259953,4.038380538338287e-05
200.46329870564966,0.030990161234032403,0.15545573201216686,0.9566585927551076,0.000264416056457523,1.1293613500693742,0.09113801640640146,4.039128831524099e-05
201.27819016380272,0.030990202377734418,0.15548283012597375,0.956825351761579,0.0002644158917962124,1.129558213587991,0.09114849590853352,4.039832908313944e-05
202.09308162195578,0.030990240750403398,0.15550832227910003,0.9569822278511277,0.00026441573371849654,1.1297434100558095,0.09115835401062534,4.0404952582275695e-05
202.9079730801088,0.030990276548032204,0.15553229923730888,0.9571297795869281,0.0002644155822280551,1.1299175988717685,0.09116762587274956,4.041118239586573e-05
203.72286453826186,0.030990309951614333,0.15555484695739338,0.9572685359382473,0.0002644154372843437,1.1300814044983978,0.09117634478746128,4.041704085763485e-05
204.53775599641492,0.030990341128404066,0.1555760468182087,0.9573989977021946,0.00026441529880986595,1.1302354181402336,0.09118454227006231,4.042254911184567e-05
205.35264745456797,0.03099037023306063,0.1555959758424338,0.9575216388684168,0.00026441516669652675,1.1303801993548785,0.09119224814517696,4.042772717091684e-05
206.167538912721,0.03099039740868971,0.15561470690928247,0.9576369079281052,0.0002644150408111941,1.1305162775983144,0.09119949062973738,4.0432593970691556e-05
206.98243037087406,0.03099042278779145,0.15563230895839233,0.9577452291286999,0.0002644149210005527,1.130644153706125,0.09120629641247743,4.043716742341244e-05
207.7973218290271,0.030990446493123817,0.1556488471851298,0.9578470036757846,0.00026441480709531813,1.1307643013123543,0.091212690730034,4.044146446846653e-05
208.61221328718014,0.030990468638487992,0.15566438322755508,0.9579426108836436,0.00026441469891389435,1.1308771682077778,0.09121869743975758,4.0445501120964084e-05
209.4271047453332,0.030990489329446105,0.15567897534529335,0.9580324092760217,0.00026441459626553665,1.1309831776393744,0.09122433908933564,4.0449292518213094e-05
210.24199620348625,0.03099050866397469,0.15569267859056188,0.9581167376386048,0.0002644144989530727,1.1310827295528127,0.0912296369833314,4.045285296415696e-05
211.05688766163928,0.03099052673306072,0.15570554497160682,0.9581959160247917,0.00026441440677522774,1.1311762017797886,0.09123461124673966,4.0456195971839166e-05
211.87177911979234,0.030990543621247243,0.1557176236087988,0.9582702467162943,0.00026441431952862413,1.1312639511720413,0.09123928088566499,4.045933430396087e-05
212.6866705779454,0.030990559407131055,0.15572896088364085,0.9583400151401128,0.00026441423700946,1.1313463146838654,0.09124366384521923,4.0462280011596944e-05
213.50156203609842,0.03099057416381867,0.15573960058093655,0.9584054907434277,0.0002644141590149422,1.1314236104049464,0.09124777706474431,4.0465044471134674e-05
214.31645349425148,0.030990587959342113,0.15574958402436612,0.9584669278279169,0.00026441408534446384,1.1314961385452975,0.09125163653045647,4.046763841949997e-05
215.13134495240453,0.03099060085704131,0.1557589502057144,0.9585245663450183,0.00026441401580059665,1.1315641823740803,0.09125525732560821,4.04700719877342e-05
215.9462364105576,0.03099061291591438,0.15576773590799206,0.9585786326535966,0.00026441395018990025,1.1316280091140605,0.09125865367826735,4.0472354732983684e-05
216.76112786871062,0.030990624190937982,0.15577597582268346,0.9586293402414799,0.00026441388832357075,1.1316878707933935,0.09126183900680351,4.04744956689638e-05
217.57601932686367,0.030990634733362374,0.15578370266135466,0.9586768904122835,0.00026441383001795884,1.1317440050564433,0.09126482596317657,4.047650329495799e-05
218.39091078501673,0.030990644590982105,0.15579094726184867,0.9587214729389224,0.00026441377509497075,1.13179663593527,0.09126762647411533,4.047838562340938e-05
219.20580224316976,0.03099065380838562,0.15579773868928562,0.9587632666851572,0.00026441372338237084,1.1318459745833835,0.09127025178027372,4.048015020616304e-05
220.0206937013228,0.030990662427183676,0.15580410433208688,0.9588024401965194,0.0002644136747139916,1.1318922199733423,0.09127271247344988,4.048180415941636e-05
220.83558515947587,0.03099067048622117,0.15581006999323152,0.9588391522618873,0.0002644136289298723,1.1319355595597125,0.09127501853194932,4.048335418742867e-05
221.6504766176289,0.030990678021771034,0.15581565997694716,0.9588735524469796,0.00026441358587633325,1.1319761699088724,0.09127717935417594,4.048480660504638e-05
222.46536807578195,0.030990685067714855,0.15582089717103623,0.9589057816009792,0.00026441354540600087,1.1320142172970924,0.09127920379052375,4.0486167359093054e-05
223.280259533935,0.030990691655707933,0.15582580312502614,0.9589359723374626,0.0002644135073777773,1.1320498582782874,0.0912811001736471,4.048744204867504e-05
224.09515099208804,0.030990697815332514,0.15583039812433183,0.9589642494907886,0.0002644134716567805,1.1320832402227954,0.09128287634718216,4.048863594445092e-05
224.9100424502411,0.03099070357424053,0.15583470126060708,0.958990730549031,0.0002644134381142544,1.1321145018284657,0.09128453969298908,4.0489754006909635e-05
225.72493390839415,0.030990708958283635,0.15583873049845967,0.9590155260645389,0.0002644134066274456,1.132143773605338,0.0912860971569824,4.049080090370579e-05
226.5398253665472,0.03099071399163541,0.15584250273869749,0.9590387400431466,0.00026441337707945893,1.1321711783351125,0.09128755527361561,4.0491781026092144e-05
227.35471682470023,0.03099071869690389,0.15584603387826484,0.9590604703130151,0.00026441334935910855,1.1321968315065802,0.09128892018908182,4.0492698504492567e-05
228.1696082828533,0.030990723095236206,0.15584933886702737,0.9590808088740819,0.00026441332336074125,1.132220841728156,0.09129019768329277,4.049355722325606e-05
228.98449974100635,0.03099072720641545,0.1558524317615517,0.9590998422290117,0.00026441329898406035,1.1322433111185772,0.091291393190692,4.049436083463057e-05
229.79939119915937,0.03099073104895131,0.15585532577602493,0.959117651696552,0.00026441327613393843,1.1322643356768238,0.09129251181995887,4.049511277199205e-05
230.61428265731243,0.03099073464016297,0.15585803333044976,0.9591343137081252,0.0002644132547202243,1.1322840056322574,0.0912935583726591,4.049581626236819e-05
231.42917411546549,0.030990737996257945,0.15586056609625226,0.9591499000884852,0.0002644132346575481,1.132302405775945,0.09129453736088995,4.049647433828746e-05
232.2440655736185,0.030990741132404635,0.15586293503942314,0.9591644783212133,0.0002644132158651339,1.1323196157740782,0.09129545302397203,4.049708984898888e-05
233.05895703177157,0.030990744062798756,0.1558651504613184,0.9591781117997953,0.00026441319826659283,1.1323357104643825,0.09129630934423258,4.04976654710219e-05
233.87384848992463,0.030990746800727935,0.15586722203723416,0.9591908600650066,0.00026441318178974517,1.1323507601363547,0.09129711006192895,4.0498203718270745e-05
234.68873994807765,0.03099074935862892,0.15586915885286712,0.9592027790292924,0.0002644131663664158,1.132364830796148,0.09129785868935003,4.0498706951426785e-05
235.5036314062307,0.03099075174814396,0.155870969438768,0.9592139211887835,0.0002644131519322652,1.132377984416866,0.09129855852414584,4.049917738694042e-05
236.31852286438377,0.03099075398016996,0.15587266180288925,0.9592243358235978,0.00026441313842659047,1.13239027917502,0.09129921266191356,4.0499617105478154e-05
237.13341432253682,0.03099075606490789,0.15587424346132578,0.9592340691870096,0.0002644131257921603,1.1324017696738522,0.09129982400808788,4.05000280599094e-05
237.94830578068985,0.030990758011906035,0.1558757214673391,0.959243164684065,0.0002644131139750358,1.1324125071541942,0.09130039528916542,4.050041208284788e-05
238.7631972388429,0.030990759830103097,0.15587710243875666,0.9592516630401936,0.000264413102924414,1.1324225396935177,0.09130092906330149,4.050077089377097e-05
239.57808869699596,0.03099076152786516,0.1558783925838293,0.9592596024603336,0.00026441309259245217,1.1324319123937854,0.09130142773030839,4.0501106105737224e-05
240.392980155149,0.03099076311302386,0.15587959772562857,0.9592670187790683,0.00026441308293412855,1.132440667558692,0.0913018935410906,4.0501419231726534e-05
241.20787161330205,0.030990764592909423,0.1558807233250597,0.9592739456022477,0.00026441307390708446,1.1324488448608523,0.09130232860654292,4.0501711690618605e-05
242.0227630714551,0.030990765974382627,0.15588177450256518,0.9592804144405468,0.00026441306547148345,1.1324564814994718,0.09130273490594337,4.0501984812832504e-05
242.83765452960813,0.030990767263864866,0.15588275605858729,0.959286454835395,0.00026441305758987776,1.1324636123490062,0.09130311429486435,4.050223984564335e-05
243.6525459877612,0.030990768467365832,0.15588367249285728,0.9592920944776768,0.00026441305022707485,1.1324702700992937,0.09130346851263181,4.0502477958193774e-05
244.46743744591424,0.030990769590509393,0.1558845280225739,0.959297359319598,0.0002644130433500099,1.132476485387616,0.09130379918935287,4.0502700246217496e-05
245.28232890406727,0.030990770638558374,0.1558853265995301,0.9593022736800874,0.00026441303692763436,1.1324822869231261,0.09130410785253755,4.0502907736489165e-05
246.09722036222033,0.030990771616437512,0.1558860719262488,0.959306860344089,0.00026441303093079494,1.132487701604067,0.09130439593333889,4.050310139101711e-05
246.91211182037338,0.03099077252875442,0.155886767471177,0.9593111406560693,0.0002644130253321295,1.132492754628159,0.09130466477242495,4.0503282110990433e-05
247.7270032785264,0.03099077337982014,0.15588741648299415,0.9593151346080689,0.0002644130201059649,1.1324974695965466,0.09130491562551186,4.050345074049739e-05
248.54189473667947,0.03099077417366733,0.15588802200408186,0.9593188609225903,0.000264413015228214,1.1325018686116506,0.09130514966857044,4.050360807002469e-05
249.35678619483252,0.030990774914069045,0.15588858688320056,0.9593223371306134,0.0002644130106762945,1.132505972369267,0.09130536800272868,4.050375483975176e-05
250.17167765298558,0.03099077560455358,0.1558891137874195,0.9593255796450068,0.00026441300642902405,1.1325098002452307,0.09130557165888098,4.050389174264976e-05
250.9865691111386,0.030990776248421822,0.15588960521333986,0.9593286038295986,0.00026441300246655736,1.1325133703769572,0.09130576160202965,4.0504019427398144e-05
251.80146056929166,0.030990776848760043,0.15589006349765255,0.9593314240641432,0.0002644129987702892,1.1325166997401357,0.09130593873536415,4.0504138501127725e-05
252.61635202744472,0.030990777408454715,0.15589049082706524,0.9593340538054156,0.0002644129953227928,1.1325198042208526,0.09130610390409961,4.050424953199992e-05
253.43124348559775,0.030990777930204876,0.15589088924763833,0.959336505644662,0.0002644129921077446,1.1325226986834143,0.09130625789908617,4.050435305163233e-05
254.2461349437508,0.030990778416533356,0.15589126067356016,0.9593387913615999,0.0002644129891098527,1.1325253970340976,0.09130640146020064,4.0504449557379106e-05
255.06102640190386,0.030990778869799483,0.15589160689539558,0.9593409219751807,0.0002644129863148051,1.132527912281071,0.09130653527953451,4.050453951447345e-05
255.8759178600569,0.030990779292208004,0.1558919295878361,0.9593429077912845,0.00026441298370919993,1.1325302565907058,0.09130666000439107,4.050462335804271e-05
256.6908093182099,0.030990779685819935,0.15589223031698227,0.959344758447533,0.00026441298128049686,1.132532441340475,0.09130677624010011,4.050470149499833e-05
257.50570077636297,0.030990780052561402,0.15589251054718462,0.9593464829553878,0.0002644129790169594,1.132534477168652,0.09130688455266094,4.0504774305815595e-05
258.320592234516,0.030990780394232278,0.15589277164746765,0.959348089739686,0.0002644129769076087,1.1325363740209857,0.09130698547122768,4.050484214620115e-05
259.1354836926691,0.030990780712514487,0.1558930148975623,0.9593495866757603,0.00026441297494217555,1.132538141194519,0.09130707949044005,4.050490534866122e-05
259.95037515082214,0.030990781008979163,0.15589324149357076,0.9593509811243001,0.000264412973111054,1.1325397873787457,0.0913071670726125,4.050496422397322e-05
260.7652666089752,0.030990781285094436,0.1558934525532821,0.9593522799640648,0.0002644129714052638,1.132541320694227,0.09130724864979037,4.050501906256635e-05
261.58015806712825,0.030990781542230866,0.15589364912116213,0.9593534896225898,0.0002644129698164062,1.1325427487288415,0.09130732462567656,4.050507013581911e-05
262.39504952528125,0.030990781781669544,0.15589383217303518,0.9593546161049972,0.0002644129683366344,1.1325440785717993,0.09130739537744387,4.0505117697275184e-05
263.2099409834343,0.030990782004606268,0.15589400262047684,0.9593556650210295,0.00026441296695861366,1.1325453168455526,0.09130746125743049,4.050516198378481e-05
264.02483244158736,0.030990782212157855,0.15589416131493367,0.9593566416104016,0.0002644129656754903,1.132546469735727,0.09130752259473433,4.0505203216574854e-05
264.8397238997404,0.03099078240536672,0.15589430905158827,0.9593575507665855,0.000264412964480858,1.132547543019198,0.09130757969670507,4.050524160225376e-05
265.6546153578935,0.030990782585206537,0.15589444657298235,0.9593583970591059,0.00026441296336873635,1.1325485420904138,0.0913076328503467,4.050527733375237e-05
266.46950681604653,0.03099078275258583,0.1558945745724137,0.9593591847544473,0.0002644129623335379,1.1325494719860745,0.09130768232362894,4.0505310591206955e-05
267.2843982741996,0.03099078290835285,0.15589469369712158,0.9593599178356527,0.0002644129613700448,1.1325503374082697,0.09130772836671916,4.050534154278617e-05
268.0992897323526,0.030990783053298904,0.15589480455127044,0.9593606000206881,0.00026441296047338453,1.1325511427461599,0.09130777121313532,4.050537034546732e-05
268.91418119050564,0.030990783188162733,0.15589490769874773,0.9593612347796584,0.0002644129596390078,1.1325518920962971,0.09130781108082778,4.050539714576244e-05
269.7290726486587,0.03099078331363365,0.15589500366578357,0.9593618253509311,0.00026441295886267085,1.132552589281662,0.09130784817319196,4.050542208039913e-05
270.54396410681176,0.03099078343035431,0.15589509294340675,0.9593623747562453,0.0002644129581404084,1.1325532378694987,0.0913078826800169,4.0505445276959204e-05
271.3588555649648,0.03099078353892487,0.15589517598974292,0.9593628858148607,0.00026441295746852623,1.1325538411880198,0.09130791477837458,4.0505466854474966e-05
272.17374702311787,0.03099078363990448,0.155895253232169,0.9593633611568089,0.00026441295684356787,1.13255440234205,0.09130794463345128,4.0505486923989626e-05
272.98863848127087,0.03099078373381516,0.1558953250693285,0.9593638032353029,0.0002644129562623191,1.1325549242276725,0.09130797239932861,4.0505505589080814e-05
273.8035299394239,0.03099078382114336,0.1558953918730202,0.9593642143383533,0.0002644129557217755,1.1325554095459456,0.09130799821971096,4.0505522946350996e-05
274.618421397577,0.03099078390234311,0.15589545398996438,0.959364596599641,0.00026441295521913616,1.1325558608157371,0.09130802222861059,4.0505539085887115e-05
275.43331285573004,0.03099078397783707,0.15589551174345662,0.9593649520086949,0.000264412954751788,1.1325562803857405,0.091308044550985,4.050555409168918e-05
